path,component,column_count,flagged_columns,flagged_labels,scan_status,error
data/british_general_election/uk-bge sociodem.xls,Sheet3,0,,,no_name_label_hit,NA
data/british_general_election/uk-crime.sav,data,287,howtheft;patrols1;patrols2;patrols3,HOW MUCH STREET ATTACKS & THEFTS? (A8);PUBLIC MORE ACTIVE: STREET PATROLS (Q3);PUBLIC MORE ACTIVE: STREET PATROLS (QQ3);PUBLIC MORE ACTIVE: STREET PATROLS (QD3),review_required,NA
data/british_general_election/ukbge.eval.rdata,ukbge.eval,67,,,no_name_label_hit,NA
data/british_general_election/ukbge.sav,data,568,phone,does r have a phone (qb22),review_required,NA
data/british_health/Data_corrected/health1.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/Data_corrected/health2.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/Health_Data/health1.dta,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/Health_Data/health1.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/Health_Data/health2.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/Health_Data/health3.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/MasterData/SPSS.POR,data,NA,NA,NA,unreadable,"ℹ In index: 186.
ℹ With name: COUNTRY.
Caused by error:
! Result must be length 1, not 7."
data/british_health/britishhealth.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: agesex.
Caused by error:
! Result must be length 1, not 12."
data/british_health/health1.dta,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/health1.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/health2.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/health3.sav,data,NA,NA,NA,unreadable,"ℹ In index: 146.
ℹ With name: AGESEX.
Caused by error:
! Result must be length 1, not 12."
data/british_health/ukhealth.POR,data,NA,NA,NA,unreadable,"ℹ In index: 186.
ℹ With name: COUNTRY.
Caused by error:
! Result must be length 1, not 7."
data/british_health/ukhealth.eval.rdata,ukhealth.eval,67,,,no_name_label_hit,NA
data/british_health/ukhealth.sav,data,NA,NA,NA,unreadable,"ℹ In index: 186.
ℹ With name: country.
Caused by error:
! Result must be length 1, not 7."
data/british_monarchy/Clean/ukmonarchy.Rdata,monarchy,599,,,no_name_label_hit,NA
data/british_monarchy/MasterData/monarchy.dta,data,379,b25a;b25b,b25a  telephone in accommodation;b25b  telephone nummber for checking,review_required,NA
data/british_monarchy/MasterData/monarchy.sav,data,379,B25A;B25B,B25A  Telephone in accommodation;B25B  Telephone nummber for checking,review_required,NA
data/british_monarchy/monarchy_data/monarchy1.dta,data,211,teleacc;telenum,telephone in accommodation (qb25a);telephone nummber for checking (qb25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy1.sas7bdat,data,211,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy1.sav,data,211,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy2.dta,data,213,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy2.sas7bdat,data,213,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy2.sav,data,213,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy2a.dta,data,215,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy3.dta,data,213,teleacc;telenum,telephone in accommodation (qb25a);telephone nummber for checking (qb25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy3.sas7bdat,data,213,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_data/monarchy3.sav,data,213,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/monarchy_final.sav,data,417,B25A;B25B,b25a  telephone in accommodation;b25b  telephone nummber for checking,review_required,NA
data/british_monarchy/other data/L3-British-Monarchy.sav,data,5,,,no_name_label_hit,NA
data/british_monarchy/other data/monarchy.sav,data,379,B25A;B25B,B25A  Telephone in accommodation;B25B  Telephone nummber for checking,review_required,NA
data/british_monarchy/other data/monarchy1.sav,data,211,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/other data/monarchy2.sav,data,213,TELEACC;TELENUM,Telephone in accommodation (QB25a);Telephone nummber for checking (QB25b),review_required,NA
data/british_monarchy/other data/uk-monarchy.sav,data,452,b25a;b25b,b25a  telephone in accommodation;b25b  telephone nummber for checking,review_required,NA
data/british_power/data/STAN0026_OUTPUT.sav,data,75,,,no_name_label_hit,NA
data/british_power/data/STAN0026_OUTPUT_control2.sav,data,134,q5c,"Desirability - Allowing voters to vote by telephone, text message, or online",review_required,NA
data/british_power/data/STAN0026_recruit1.sav,data,82,s2,Telephone number,review_required,NA
data/british_power/data/STAN0026_recruit_all_names.sav,data,88,s2;email,Telephone number;Email address,review_required,NA
data/british_power/data/STAN0026_recruit_plus_control.sav,data,87,s2;email,Telephone number;Email address,review_required,NA
data/british_power/data/UK_t1_t2_t3_(participants)_merged-corrected_recode.sav,data,285,,,no_name_label_hit,NA
data/british_power/data/UK_t1_t2_t3_participants_merged_corrected2.xlsx,Sheet1,286,,,no_name_label_hit,NA
data/british_power/data/full_t1_merged.sav,data,75,,,no_name_label_hit,NA
data/british_power/data/t1_final.sav,data,NA,NA,NA,unreadable,"ℹ In index: 3.
ℹ With name: filter.
Caused by error:
! Result must be length 1, not 2."
data/british_power/data/uk_t1_t2_t3_participants_merged.rdata,uk_t1_t2_t3_participants_merged,256,,,no_name_label_hit,NA
data/british_power/data/uk_t1_t2_t3_participants_merged_corrected.rdata,uk_t1_t2_t3_participants_merged_corrected,256,,,no_name_label_hit,NA
data/british_power/data/uk_t1_t2_t3_participants_merged_corrected2.rdata,uk_t1_t2_t3_participants_merged_corrected2,286,,,no_name_label_hit,NA
data/british_power/freq.csv,data,10,,,no_name_label_hit,NA
data/british_power/knowAnalyses/pkukpow.csv,data,10,,,no_name_label_hit,NA
data/british_power/pkukpow.csv,data,10,,,no_name_label_hit,NA
data/british_power/rep.analyses/template_rep.xlsx,Sheet1,3,,,no_name_label_hit,NA
data/british_power/repAnalyses/template_rep.xlsx,Sheet1,3,,,no_name_label_hit,NA
data/eu_2007/EU DP Codebook-rev2.xls,All,5,,,no_name_label_hit,NA
data/eu_2007/EU DP Codebook-rev2.xls,Empirical Premise Indices,8,,,no_name_label_hit,NA
data/eu_2007/EU DP Codebook-rev2.xls,Other Variables,1,,,no_name_label_hit,NA
data/eu_2007/EU DP Codebook-rev2.xls,Policy Indices,9,,,no_name_label_hit,NA
data/eu_2007/EU DP Codebook-rev2.xls,Value Indices,1,,,no_name_label_hit,NA
data/eu_2007/eu.sav,data,1625,,,no_name_label_hit,NA
data/eu_2007/eu_5_25_08.rdata,eu2007,1625,,,no_name_label_hit,NA
data/eu_2007/euirt.rdata,euirt,153,,,no_name_label_hit,NA
data/eu_2009/Codebook-new-OCT_2010.xls,Foglio1,4,,,no_name_label_hit,NA
data/eu_2009/Codebook-new-OCT_2010.xls,Foglio2,2,,,no_name_label_hit,NA
data/eu_2009/Master Q_Main_final_clean.xls,List of Parties,27,,,no_name_label_hit,NA
data/eu_2009/Master Q_Main_final_clean.xls,MASTER,6,,,no_name_label_hit,NA
data/eu_2009/MasterData/europe.sav,data,NA,NA,NA,unreadable,"ℹ In index: 269.
ℹ With name: patband.
Caused by error:
! Result must be length 1, not 5."
data/eu_2009/europe_data/EU2009_APSA.dta,data,NA,NA,NA,unreadable,"ℹ In index: 829.
ℹ With name: filter.
Caused by error:
! Result must be length 1, not 4."
data/eu_2009/europe_data/EUROPOLIS-DATA-NEW-OCT-2010.sav,data,444,V2Q22b_1;V3Q22b_1,"V2Q22b_1 How strongly would you agree or disagree with each of following statements? Manufacturers should be required to produce automobiles that need less fuel per mile driven, even if that means that they cost more to buy.;V3Q22b_1 How strongly would you agree or disagree with each of following statements? Manufacturers should be required to produce automobiles that need less fuel per mile driven, even if that means that they cost more to buy.",review_required,NA
data/eu_2009/europe_data/MasterData/europe.sav,data,NA,NA,NA,unreadable,"ℹ In index: 269.
ℹ With name: patband.
Caused by error:
! Result must be length 1, not 5."
data/eu_2009/europe_data/europe.dta,data,462,phone;givenum,telephone in accommodation (b21a iaq);telephone number for checking (b21b iaq),review_required,NA
data/eu_2009/europe_data/europe.por,data,175,PHONE;GIVENUM,Telephone in accommodation (B21a IAQ);Telephone number for checking (B21b IAQ),review_required,NA
data/eu_2009/europe_data/europe_2.dta,data,175,PHONE;GIVENUM,Telephone in accommodation (B21a IAQ);Telephone number for checking (B21b IAQ),review_required,NA
data/eu_2009/europe_data/europe_2.por,data,175,PHONE;GIVENUM,Telephone in accommodation (B21a IAQ);Telephone number for checking (B21b IAQ),review_required,NA
data/eu_2009/europe_data/europe_small_group_data_Aug31.dta,data,463,phone;givenum,telephone in accommodation (b21a iaq);telephone number for checking (b21b iaq),review_required,NA
data/eu_2009/europe_data/global-final2_USE THIS FILE.dta,data,NA,NA,NA,unreadable,"ℹ In index: 115.
ℹ With name: t2bis.
Caused by error:
! Result must be length 1, not 3."
data/eu_2009/europe_data/recoded_eu09.rdata,eu09,68,,,no_name_label_hit,NA
data/eu_2009/eurpolis_replication_via_alice/Europolis-ReplicationDataset-Feb2014-b.dta,data,NA,NA,NA,unreadable,"ℹ In index: 592.
ℹ With name: filter.
Caused by error:
! Result must be length 1, not 4."
data/eu_2009/fishkin_luskin_siu_paper/rest1.csv,data,11,,,no_name_label_hit,NA
data/eu_2009/fishkin_luskin_siu_paper/rest3.csv,data,11,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question Number Comparison-revised.xls,Sheet1,5,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question Number Comparison-revised.xls,Sheet2,0,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question Number Comparison-revised.xls,Sheet3,0,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question Number Comparison.xls,Sheet1,5,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question Number Comparison.xls,Sheet2,0,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question Number Comparison.xls,Sheet3,0,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question converter with full question text.xls,Sheet1,10,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question converter with full question text.xls,Sheet2,0,,,no_name_label_hit,NA
data/eu_2009/questionnaires/t1 t2 t3 converter/T1 T2 T3 Question converter with full question text.xls,Sheet3,0,,,no_name_label_hit,NA
data/netherlands/data/data.sav,data,313,t1.phone;t1.Commentaar,Is this a phoneinterview;,review_required,NA
data/netherlands/data/working-data-interviews.sav,data,80,t1.phone;t1.Commentaar,Is dit een telefooninterview;,review_required,NA
data/netherlands/data/working-data-participants.sav,data,342,t1.phone;t1.Commentaar,Is dit een telefooninterview;,review_required,NA
data/new_haven/data/NH_Data_pre-mid-post.csv,data,122,STREET;COMMENTS;PHONE,;;,review_required,NA
data/new_haven/data/NH_Data_pre-mid-post.xls,Mid,78,,,no_name_label_hit,NA
data/new_haven/data/NH_Data_pre-mid-post.xls,Post,143,,,no_name_label_hit,NA
data/new_haven/data/NH_Data_pre-mid-post.xls,Pre,122,STREET;COMMENTS;PHONE,;;,review_required,NA
data/new_haven/data/nh-data-new.sav,data,14,,,no_name_label_hit,NA
data/new_haven/data/nh_caseid.dta,data,NA,NA,NA,unreadable,"ℹ In index: 14.
ℹ With name: hhincome.
Caused by error:
! Result must be length 1, not 11."
data/new_haven/data/nh_data_06_05_07.sav,data,357,STREET;COMMENTS;PHONE,;;,review_required,NA
data/new_haven/data/nh_data_06_23_07.dta,data,434,street;comments;phone,;;,review_required,NA
data/new_haven/data/nh_data_09_22_06.sav,data,336,STREET;COMMENTS;PHONE,;;,review_required,NA
data/new_haven/data/nh_data_09_22_061.sav,data,336,street;comments;phone,;;,review_required,NA
data/new_haven/data/nh_hlm_smallnew.dta,data,NA,NA,NA,unreadable,"ℹ In index: 14.
ℹ With name: hhincome.
Caused by error:
! Result must be length 1, not 11."
data/new_haven/orig/nh_data_06_23_07.dta,data,NA,NA,NA,unreadable,"ℹ In index: 435.
ℹ With name: income.
Caused by error:
! Result must be length 1, not 11."
data/new_haven/questionnaire/NH_questionnaire_1.xls,Sheet1,2,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_1.xls,Sheet2,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_1.xls,Sheet3,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_2 (2).xls,Sheet1,2,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_2 (2).xls,Sheet2,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_2 (2).xls,Sheet3,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_2.xls,Sheet1,2,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_2.xls,Sheet2,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/NH_questionnaire_2.xls,Sheet3,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,CATI Script,1,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,Custom Charts,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,DeltStat Data,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,DeltStat Format,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,File Layout,8,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,Open Ended Responses,0,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,Profile,4,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,Questions,4,,,no_name_label_hit,NA
data/new_haven/questionnaire/Pre-Event Respondents with Questionnaire IDs.xls,Source,109,STREET;COMMENTS;PHONE,;;,review_required,NA
data/nic_1/Data_revised/nic123_2_r.sav,data,429,USEFULC2;Q40_OTHE;Q45_OTHE;INT2,OTHERS COMMENTS WERE USEFUL T2 (Q39c SAQ2);OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM);R Interviewed at T2 By Phone?,review_required,NA
data/nic_1/Data_revised/nic123_r.sav,data,428,USEFULC2;Q40_OTHE;Q45_OTHE;INT2,OTHERS COMMENTS WERE USEFUL T2 (Q39C SAQ;OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM);R INTERVIEWED AT T2 BY PHONE?,review_required,NA
data/nic_1/MasterData/Master_nic_123.sav,data,388,USEFULC2;Q40_OTHE;Q45_OTHE,OTHERS COMMENTS WERE USEFUL;OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM),review_required,NA
data/nic_1/MasterData/NRDD.SAV,data,NA,NA,NA,unreadable,"ℹ In index: 105.
ℹ With name: GENDER.
Caused by error:
! Result must be length 1, not 2."
data/nic_1/Master_nic_123.sav,data,388,USEFULC2;Q40_OTHE;Q45_OTHE,OTHERS COMMENTS WERE USEFUL;OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM),review_required,NA
data/nic_1/NIC_Data/iaqdate.por,data,NA,NA,NA,unreadable,"Failed to parse /private/tmp/dp-data-stage/vault/cdd/data/nic_1/NIC_Data/iaqdate.por: Invalid file, or file has unsupported features."
data/nic_1/NIC_Data/iaqdate.sav,data,10,,,no_name_label_hit,NA
data/nic_1/NIC_Data/nic123.por,data,424,USEFULC2;Q40_OTHE;Q45_OTHE;INT2,OTHERS COMMENTS WERE USEFUL T2 (Q39C SAQ;OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM);R INTERVIEWED AT T2 BY PHONE?,review_required,NA
data/nic_1/NIC_Data/nic123_2.por,data,425,USEFULC2;Q40_OTHE;Q45_OTHE;INT2,OTHERS COMMENTS WERE USEFUL T2 (Q39c SAQ2);OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM);R Interviewed at T2 By Phone?,review_required,NA
data/nic_1/NIC_Data/nicrdd.por,data,121,,,no_name_label_hit,NA
data/nic_1/NIC_Data/nicrdd_2.por,data,121,,,no_name_label_hit,NA
data/nic_1/NRDD.SAV,data,NA,NA,NA,unreadable,"ℹ In index: 105.
ℹ With name: GENDER.
Caused by error:
! Result must be length 1, not 2."
data/nic_1/iaqdate.por,data,NA,NA,NA,unreadable,"Failed to parse /private/tmp/dp-data-stage/vault/cdd/data/nic_1/iaqdate.por: Invalid file, or file has unsupported features."
data/nic_1/nic123.por,data,424,USEFULC2;Q40_OTHE;Q45_OTHE;INT2,OTHERS COMMENTS WERE USEFUL T2 (Q39C SAQ;OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM);R INTERVIEWED AT T2 BY PHONE?,review_required,NA
data/nic_1/nic123_2_r.sav,data,429,USEFULC2;Q40_OTHE;Q45_OTHE;INT2,OTHERS COMMENTS WERE USEFUL T2 (Q39c SAQ2);OTHER MODERATOR (VERBATIM);OTHER MODERATOR (VERBATIM);R Interviewed at T2 By Phone?,review_required,NA
data/nic_1/nic2_caseid.dta,data,82,,,no_name_label_hit,NA
data/nic_1/nic_hlm_small.dta,data,61,,,no_name_label_hit,NA
data/nic_1/old.data/02_NIC_L1.sav,data,23,,,no_name_label_hit,NA
data/nic_1/old.data/02_NIC_L2.sav,data,11,,,no_name_label_hit,NA
data/nic_1/old.data/02_NIC_L3.sav,data,NA,NA,NA,unreadable,"ℹ In index: 2.
ℹ With name: country.
Caused by error:
! Result must be length 1, not 3."
data/nic_2/analyses/nic ii.xls,Pivot,2,,,no_name_label_hit,NA
data/nic_2/analyses/nic ii.xls,nic ii,18,,,no_name_label_hit,NA
data/nic_2/data.dta,data,1159,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo;qb13;qf13,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration;qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/nic_2/data.sav,data,1029,NPHON_A;NPHON_B;NPHON_S;RANS;EANYO;RANYO,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/dat2.por,data,891,NPHON_A;NPHON_B;NPHON_S;RANS;EANYO;RANYO,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/dat2.sav,data,891,NPHON_A;NPHON_B;NPHON_S;RANS;EANYO;RANYO,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/data.dta,data,439,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/data.sav,data,439,NPHON_A;NPHON_B;NPHON_S;RANS;EANYO;RANYO,All phones in home have same number;Number of unique phone numbers;Number of unique phone numbers - Summary;Number of times respondent contacted;Number contacts before enumeration;Number of contacts after enumeration,review_required,NA
data/nic_2/data/data_rev.dta,data,439,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/data_rev.sav,data,439,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,All phones in home have same number;Number of unique phone numbers;Number of unique phone numbers - Summary;Number of times respondent contacted;Number contacts before enumeration;Number of contacts after enumeration,review_required,NA
data/nic_2/data/f2f_cont.dta,data,439,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/f2f_treat.dta,data,439,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/jen09.dta,data,768,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/jenf2f.sav,data,764,NPHON_A;NPHON_B;NPHON_S;RANS;EANYO;RANYO,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/data/knf2f.dta,data,8,,,no_name_label_hit,NA
data/nic_2/data/lsef2f.dta,data,10,,,no_name_label_hit,NA
data/nic_2/data/trade_items.dta,data,8,,,no_name_label_hit,NA
data/nic_2/indices/index_offline.xls,index_offline,23,,,no_name_label_hit,NA
data/nic_2/orig/nic2 (2).dta,data,1344,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nic_2/orig/nic2.dta,data,1357,nphon_a;nphon_b;nphon_s;rans;eanyo;ranyo,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/nova_scotia/MasterData/Nova Scotia Participants - Post Results.xls,% Breakdown for EA Question,4,,,no_name_label_hit,NA
data/nova_scotia/MasterData/Nova Scotia Participants - Post Results.xls,Code Book,1,,,no_name_label_hit,NA
data/nova_scotia/MasterData/Nova Scotia Participants - Post Results.xls,Raw Data,121,,,no_name_label_hit,NA
data/nova_scotia/MasterData/Nova Scotia Participants - Pre Results.xls,Blank,0,,,no_name_label_hit,NA
data/nova_scotia/MasterData/Nova Scotia Participants - Pre Results.xls,Code Book,3,,,no_name_label_hit,NA
data/nova_scotia/MasterData/Nova Scotia Participants - Pre Results.xls,Raw Data,28,,,no_name_label_hit,NA
data/nuri/Nuri.Codebook.xls,Att. Indices,5,Comments,,review_required,NA
data/nuri/Nuri.Codebook.xls,Knowledge Items,4,,,no_name_label_hit,NA
data/nuri/agg_nuri_caseid.rdata,agg_nuri_caseid,591,,,no_name_label_hit,NA
data/nuri/bypoll/2004.online.primaries.dta,data,135,,,no_name_label_hit,NA
data/nuri/bypoll/2004GE_hlm.dta,data,1097,,,no_name_label_hit,NA
data/nuri/bypoll/btp04.rdata,btp04,32,,,no_name_label_hit,NA
data/nuri/bypoll/btp04_caseid.dta,data,77,,,no_name_label_hit,NA
data/nuri/codebook/List of Attitude Indices (all polls).xls,Sheet1,7,Comments,,review_required,NA
data/nuri/codebook/List of Knowledge Indices (all polls).xls,Knowledge Items,4,,,no_name_label_hit,NA
data/nuri/codebook/Nuri.Codebook.xls,Att. Indices,5,Comments,,review_required,NA
data/nuri/codebook/Nuri.Codebook.xls,Knowledge Items,4,,,no_name_label_hit,NA
data/nuri/nuri.Rdata,nuri,32,,,no_name_label_hit,NA
data/nuri/nurikyu.rdata,nurikyu,122,,,no_name_label_hit,NA
data/nuri/oldnuri/agg_data_0831.dta,data,114,,,no_name_label_hit,NA
data/nuri/oldnuri/agg_nuri.rdata,agg_nuri_newknow_dropmiss_grpgain,555,,,no_name_label_hit,NA
data/nuri/pnuri.Rdata,nuri,32,,,no_name_label_hit,NA
data/nuri/speaktimedata/btp_opmin.dta,data,NA,NA,NA,unreadable,"ℹ In index: 127.
ℹ With name: t1mindex_libcongrp.
Caused by error:
! Result must be length 1, not 2."
data/nuri/temp.rdata,nuri1,556,,,no_name_label_hit,NA
data/pkdat/agg_data.Rdata,agg_data,68,,,no_name_label_hit,NA
data/pkdat/ausn.Rdata,ausn,42,,,no_name_label_hit,NA
data/pkdat/bulgaria.crm.Rdata,bulgaria.crm,42,,,no_name_label_hit,NA
data/pkdat/chinan.Rdata,chinan,42,,,no_name_label_hit,NA
data/pkdat/cplr.Rdata,cplr,42,,,no_name_label_hit,NA
data/pkdat/eu2009.Rdata,eu2009,42,,,no_name_label_hit,NA
data/pkdat/eun.Rdata,eun,42,,,no_name_label_hit,NA
data/pkdat/gaurav.Rdata,gaurav,36,,,no_name_label_hit,NA
data/pkdat/greecen.Rdata,greecen,42,,,no_name_label_hit,NA
data/pkdat/healthybrits.Rdata,healthybrits,42,,,no_name_label_hit,NA
data/pkdat/monarchyn.Rdata,monarchyn,42,,,no_name_label_hit,NA
data/pkdat/nic1n.Rdata,nic1n,42,,,no_name_label_hit,NA
data/pkdat/nuri.Rdata,nuri,32,,,no_name_label_hit,NA
data/pkdat/swepcon.Rdata,swepcon,42,,,no_name_label_hit,NA
data/pkdat/ukbgen.Rdata,ukbgen,42,,,no_name_label_hit,NA
data/pkdat/ukcrimen.Rdata,ukcrimen,42,,,no_name_label_hit,NA
data/pkdat/ukeun.Rdata,ukeun,42,,,no_name_label_hit,NA
data/pkdat/wtun.Rdata,wtun,42,,,no_name_label_hit,NA
data/san_mateo/sm_caseid.dta,data,68,,,no_name_label_hit,NA
data/san_mateo/smdp 3-18-08.dta,data,330,ZCODE;COMMENT1,Zipcode;,review_required,NA
data/us_2004_general_election/DATA/Online dpoll Oct 04 dataset with control group from Jan 04 dpoll included 06 14.sav,data,NA,NA,NA,unreadable,"Failed to parse /private/tmp/dp-data-stage/vault/cdd/data/us_2004_general_election/DATA/Online dpoll Oct 04 dataset with control group from Jan 04 dpoll included 06 14.sav: Invalid file, or file has unsupported features."
